tmdb_id,title,release_date,year,overview,vote_average,vote_count,popularity,poster_path
345922,Fist Fight,2017-02-16,2017,"When one school teacher gets the other fired, he is challenged to an after-school fight.",6.056,1284,1.1495,/huRhv4IZDk2ds0DIDkI6uxdmb6J.jpg
660859,Forky Asks a Question: What Is Love?,2019-12-06,2019,"Forky attempts to understand the concept of love from Bonnie’s elder toys who believe they’ve been there, done that.",6.38,79,1.0597,/96LdEzSi7yncjYkroo7gNCY5SKQ.jpg
638983,Don't Air Your Dirty Laundry In Public,2020-04-10,2020,"Lupita and Toña work as housemaids at the Ruíz Palacio’s house, an aristocratic Mexican family. For a long time they have been mistreated and poorly paid. They’re now fed up with the abuse and lack of respect they get from their employers.",7.928,97,0.9305,/klmsgJ1gBsZSmeN7JbUcaBy1AAV.jpg
403300,A Hidden Life,2019-08-27,2019,Austrian farmer Franz Jägerstätter faces the threat of execution for refusing to fight for the Nazis during World War II.,7.2,751,0.9948,/rdG4jfH0rxkB2FgkYmjj9V4Q31M.jpg
558341,Trevor Noah: Son of Patricia,2018-11-20,2018,"Trevor Noah gets out from behind the ""Daily Show"" desk and takes the stage for a stand-up special that touches on racism, immigration, camping and more.",7.1,120,1.0596,/dQefCK4Y94gngyAaemJkoKakcEm.jpg
1132324,Lionel Messi: Destiny,2023-05-27,2023,Behind-the-scenes documentary about how Lionel Messi succeeded in lifting the World Cup – the only trophy to have eluded him in an incredible career.,7.8,61,0.7549,/xFR8Sxvb1isO5UoMIWsXGs95fdk.jpg
334522,Alone in Berlin,2016-02-15,2016,"Berlin in June of 1940. While Nazi propaganda celebrates the regime’s victory over France, a kitchen-cum-living room in Prenzlauer Berg is filled with grief. Anna and Otto Quangel’s son has been killed at the front. This working class couple had long believed in the ‘Führer’ and followed him willingly, but now they realise that his promises are nothing but lies and deceit. They begin writing postcards as a form of resistance and in a bid to raise awareness: Stop the war machine! Kill Hitler! Putting their lives at risk, they distribute these cards in the entrances of tenement buildings and in stairwells. But the SS and the Gestapo are soon onto them, and even their neighbours pose a threat.",6.7,389,0.8905,/8BuRgEY3dMw8usxelybUS1K3NMd.jpg
472269,Possum,2018-10-26,2018,A disgraced children's puppeteer returns to his childhood home and is forced to confront his wicked stepfather and the secrets that have tortured him his entire life.,6.172,305,0.9306,/5QOFKSpE7KacBriU95fxG6hmmvr.jpg
1272228,Underdog,2024-04-25,2024,"Two Tarahumara brothers, with a deep spiritual connection and a fervent desire to become the best ultramarathon runners in the world, will see their dreams shattered when they are violently recruited by a dangerous cartel as drug runners, putting their family at risk and forcing them to join forces to finally take control of their own destiny.",8.5,66,0.8617,/sXTlI8tWGmB2CL8OQZsjMZvj1cb.jpg
397722,Thoroughbreds,2018-03-09,2018,"Lily and Amanda, two high school students living in suburban Connecticut, rekindle their unlikely friendship after years of drifting apart. Together, they devise a plan to kill Lily's abusive stepfather by hiring a lowlife drug dealer.",6.432,1205,0.8714,/dBhskn3zQZu1DKy1ZjjmJRxJUxm.jpg
694234,Under the Riccione Sun,2020-07-01,2020,"While vacationing on the crowded beaches of Riccione, a group of teenagers becomes fast friends as they grapple with relationship issues and romance.",6.2,565,1.476,/swxumQljyst2dzun8k1gaLu85mz.jpg
335578,Land of Mine,2015-12-03,2015,"In the days following the surrender of Germany in May 1945, a group of young German prisoners of war is handed over to the Danish authorities and subsequently sent to the West Coast, where they are ordered to remove the more than two million mines that the Germans had placed in the sand along the coast. With their bare hands, crawling around in the sand, the boys are forced to perform the dangerous work under the leadership of a Danish sergeant.",7.8,1431,0.965,/7TOYH2VDnYbXpBKlrkdQZUSC3Du.jpg
324314,Tab Hunter Confidential,2015-03-15,2015,"Throughout the 1950s, Tab Hunter reigned as Hollywood’s ultimate male heartthrob. But throughout his years of stardom, Tab had a secret. Tab Hunter was gay, and spent his Hollywood years in a precarious closet that repeatedly threatened to implode and destroy him. Tab Hunter himself shares first hand, for the first time, what it was like to be a studio manufactured movie star during the Golden Age of Hollywood and the consequences of being someone totally different from his studio manufactured image.",7.281,57,0.9753,/cxW0ZWf3YBBPshn2XguUsD5ZonF.jpg
928720,Return to Dust,2022-07-08,2022,"Humble, unassuming Ma and timid Cao have been cast off by their families and forced into an arranged marriage. They have to combine their strength and build a home to survive. In the face of much adversity, an unexpected bond begins to blossom, as both Ma and Cao, uniting with Earth's cycles, create a haven for themselves in which they can thrive.",7.251,193,0.8475,/wUf7BWSN16KOdO70P3UOy5FRWRg.jpg
457601,Everything You Want,2017-05-11,2017,"An aimless young troublemaker, Alessandro, squanders his days gambling and getting into fights, and he often spends his nights in jail. With few prospects, he begrudgingly accepts a job as a companion to Giorgio, an elderly poet suffering from Alzheimer’s. On their daily walks, the two banter and become friends, and Alessandro quickly learns more about this forgotten poet as the old man’s memory drifts. After learning a secret from Giorgio’s past, Alessandro and his friends work to uncover the mystery of this tale, an unexpected history lesson and a touching coming-of-age adventure.",7.446,288,0.7433,/1FOuI1i7jWb4MNfPgIERrsUGYrM.jpg
1029827,Drishyam 2,2022-11-18,2022,"7 years after the case related to Vijay Salgaonkar and his family was closed, a series of unexpected events bring truth to light that threatens to change everything for the Salgaonkars. Can Vijay save his family this time?",8.0,92,1.0362,/yJNNwHQuKYNeHFbsxSFR6yK9Dda.jpg
668742,Father There Is Only One 2,2020-07-29,2020,The success of the Conchy virtual assistant (which was developed by Javier) has earned him a favorable spot in the parents chat room - until something unexpected ruins it all.,7.524,564,0.8337,/rwPb2AfNzQXjb8sUM6mCzMvN5T3.jpg
391710,A Futile and Stupid Gesture,2018-01-24,2018,"In a life full of triumph and failure, ""National Lampoon"" co-founder Doug Kenney built a comedy empire, molding pop culture in the 1970s.",6.46,354,0.6505,/kyHBeRgbbhs7kVrZYblVj9u2Xbd.jpg
1166073,Breaking and Re-entering,2024-02-08,2024,"Double-crossed after a bank heist, a team of professional thieves attempts an even more challenging mission: returning the money they stole.",6.1,75,1.0592,/cPn85RMPzt8S2SiAxKAFOpzMp2e.jpg
1214667,Making Squid Game: The Challenge,2023-12-06,2023,"Go behind the scenes and witness how the ""Squid Game""-inspired reality show transformed from a scripted drama to a cutthroat, nail-biting competition.",8.014,219,0.8014,/78yTLvtsMntVN1cLfzBuZj870pe.jpg
660867,Forky Asks a Question: What Is Cheese?,2020-01-03,2020,"Buttercup, annoyed with all of Forky's questions, speed teaches everything there is.",6.26,75,0.788,/b4ox85sQvRDOTsCMrRf1aP9isfm.jpg
342521,Keanu,2016-04-29,2016,Friends hatch a plot to retrieve a stolen cat by posing as drug dealers for a street gang.,6.058,1098,0.9433,/dPWlBmCixh9k3Jjb7c7jkIaxBbL.jpg
652004,The Wolf of Snow Hollow,2020-10-23,2020,"Terror grips a small mountain town as bodies are discovered after each full moon. Losing sleep, raising a teenage daughter, and caring for his ailing father, officer Marshall struggles to remind himself there's no such thing as werewolves.",6.1,476,0.8975,/nXeTSXR5ryFwxrlpmD9hhXJTAuc.jpg
367735,John Mulaney: The Comeback Kid,2015-11-13,2015,"Armed with boyish charm and a sharp wit, the former ""SNL"" writer offers sly takes on marriage, his beef with babies and the time he met Bill Clinton.",7.715,260,0.8941,/pzM9t33T2YUA7vaCb2GxaDrlTW1.jpg
528949,The Photographer of Mauthausen,2018-10-26,2018,"Spanish photographer Francesc Boix, imprisoned in the Mauthausen-Gusen concentration camp, works in the SS Photographic Service. Between 1943 and 1945, he hides, with the help of other prisoners, thousands of negatives, with the purpose of showing the freed world the atrocities committed by the Nazis, exhaustively documented. He will be a key witness during the Nuremberg Trials.",7.0,729,0.7786,/6b4L0uLVgFsDfqPx0sFZbCRwIKH.jpg
473328,Wrath of Silence,2018-04-04,2018,"Northern China, 2004. When miner Zhang Baomin returns to his home, a small and isolated mining village, his wife tells him that their son has mysteriously disappeared while shepherding his small flock.",7.127,83,1.2451,/ldZWRUdfFkXkCYNzHJgTdVMurf2.jpg
669666,Home,2021-07-29,2021,An ex-felon returns home from prison and must confront the demons of his past.,6.742,64,1.1306,/jNhATWlOG7uUWzZOETLfEbXUkw4.jpg
1040603,Orgasm Inc: The Story of OneTaste,2022-11-05,2022,"A sexual wellness company gains fame and followers, then members come forward with shocking allegations.",6.06,75,0.7449,/yqI3XQ1nmvxFpBus1BescRrRBAj.jpg
927070,Polar Bear,2022-04-22,2022,A new mother’s memories of her own youth prepare her to navigate motherhood in the increasingly challenging world that polar bears face today.,7.2,61,1.0036,/nCRUQcbBs6Ix6YaBeCgC9OwE0mt.jpg
515911,Lady J,2018-09-12,2018,"When a romance between a widow and a notorious libertine takes an unexpected turn, Mademoiselle de Joncquières becomes instrumental to one lover’s plans for revenge.",6.4,285,0.5597,/bMws6ZcTwEynkst5PU3Z8OD9wiH.jpg
496096,A Woman With No Filter,2018-01-12,2018,"Paz, a kind woman, has allowed everyone around her to treat her as if she were worth nothing, keeping silent so as not to hurt feelings. Until one day, in her head, a phenomenon forces her to express what she feels.",7.762,149,1.0095,/ayBqDoZ6Znvb9gMk2F4syPZr18f.jpg
923632,The Tinder Swindler,2022-02-02,2022,"Posing as a wealthy, jet-setting diamond mogul, an Israeli conman wooed women online then conned them out of millions of dollars. Now some victims plan for payback.",6.974,1055,0.8219,/iLUSFjdavIf0SrP7ldoQ1xomQVC.jpg
698860,MOTHER,2020-07-03,2020,"Shuhei is leading a tough life. His alcoholic mother Akiko can only hook up with bad guys and order Shuhei to go get money from his disapproving grandparents instead of going to school. Except raising the little half-sister, his rock-bottom life seems to have no end.",6.995,93,0.8119,/dpjTywNoMJ4VpQb9a7VYQ7Jqdkn.jpg
455918,Expedition Happiness,2017-05-04,2017,A German couple and their dog travel across North America in a school bus searching for a state of pure bliss.,6.4,125,1.0243,/lS09wiv0IF3n3lONGOtZo5EXqac.jpg
1086497,The Penguin Lessons,2025-03-27,2025,"In 1976, as Argentina descends into violence and chaos, a world-weary English teacher regains his compassion for others thanks to an unlikely friendship with a penguin.",7.152,90,1.3171,/uz7eucj2EgBLC0KVjkiCbVrvuX9.jpg
1255350,Find Me Falling,2024-07-18,2024,"After a failed comeback album, a rock star retreats to a cliffside home on Cyprus, only to find his new life complicated by visitors — and an old flame.",6.6,159,0.8297,/pMWpIPJgL4lYNKxSVMRDFWITeMW.jpg
347689,Pee-wee's Big Holiday,2016-03-15,2016,A fateful meeting with a mysterious stranger inspires Pee-wee Herman to take his first-ever holiday.,6.086,243,0.8292,/k5bZS2NsgVswuThBfyJYaV6T6zu.jpg
457840,Psych: The Movie,2017-12-07,2017,"The ambitious friends come together during the holidays after a mystery assailant targets one of their own. A comedic thrill-ride follows, as the wild and unpredictable Psych team pursues the bad guys, justice … and, of course, food!",7.3,240,0.8732,/82Z6LEnkewH40pv6fa2Ci1CkSnd.jpg
474298,The Party Is Over,2018-02-28,2018,"Despite their differences, Celeste and Sihem quickly become inseparable. The common will to get out of drugs seals their fusional friendship. This will be as much a force as an obstacle when, transferred from the center that welcomes them, they find themselves left to themselves, to the test of the real world and its temptations. They will have to fight to finally live.",6.1,59,0.9925,/z8vMPg40miZ8iTLxETKviRlEnjK.jpg
418308,"Marion, 13 ans pour toujours",2016-09-27,2016,"The real story of Marion Fraisse, who committed suicide at the age of 13 after being viciously and repeatedly bullied by her classmates.",7.173,78,1.0102,/aSKdBOQ4IiOOTR4ypwmtmLuFkUF.jpg
264418,You're Killing Me Susana,2016-08-25,2016,An actor's world comes crashing down after he learns that his wife has left him.,6.6,116,0.4939,/ex7qgLLenbWnc77tG3eatlv13ol.jpg
458344,"Juliet, Naked",2018-08-16,2018,"Annie is stuck in a long-term relationship with Duncan – an obsessive fan of obscure rocker Tucker Crowe. When the acoustic demo of Tucker's hit record from 25 years ago surfaces, its discovery leads to a life-changing encounter with the elusive rocker himself.",6.3,515,0.7858,/tj4lbeWQBvPwGjadEAAjJdQolko.jpg
